sLong,sLat,mean,lu_avg_01,lu_avg_02,lu_avg_03,lu_avg_04,lu_avg_05,lu_avg_06,lu_avg_07,lu_avg_08,lu_avg_09,lu_avg_10,lu_avg_11,lu_avg_12,prec,tmin,tmax,soil_avg_01,soil_avg_02,soil_avg_03,soil_avg_04,soil_avg_05,soil_avg_06,soil_avg_07,soil_avg_08,soil_avg_09,soil_avg_10,hydro_avg_01,hydro_avg_02,hydro_avg_03,hydro_avg_04,hydro_avg_05,hydro_avg_06,hydro_avg_07,hydro_avg_08,hydro_avg_09,hydro_avg_10,hydro_avg_11,hydro_avg_12,hydro_avg_13,hydro_avg_14,hydro_avg_15,hydro_avg_16,hydro_avg_17,hydro_avg_18,hydro_avg_19,dem_avg,slope_ave,lentic_lotic01
-88.29583,46.104168,0.42,2,0,28,55,0,1,13,0,0,0,0,1,2338,-30,107,78,53,53,38,9,9,22,1374,240,2,39,131,29,10623,259,-183,442,158,-104,169,-104,30928,3811,1002,38,11003,3842,11003,3842,430,30,1
-88.245834,43.545834,2.23333333333333,0,0,3,2,0,13,83,0,0,0,0,0,17830,15,124,34,60,39,43,19,5,27,1497,240,3,72,106,25,10446,276,-135,411,191,-69,201,-69,193976,24280,6301,37,70490,23165,70490,23165,319,38,1
-88.220833,44.462502,4.79444444444445,0,0,6,5,0,10,78,0,0,0,0,0,19137.6666666667,-15,95.6666666666667,30,62,35,45,20,5,29,1497,240,2,67,111,26,10609,276,-144,420,199,-75,199,-75,232383,27520,7971,36,81411,28358,81411,28358,239,25,2
-88.154167,30.704166,0.788,18,0,8,34,0,10,17,0,14,0,0,0,4441,60,176,21,51,50,32,19,3,11,1479,240,2,193,112,40,6298,326,45,281,266,153,271,110,53067,5918,2714,19,16103,10538,16103,10538,59,34,1
-88.129166,44.537498,3.30666666666667,0,0,7,5,0,10,77,0,0,0,0,0,36016,7,123,32,62,35,45,20,5,28,1496,240,2,67,111,26,10571,275,-143,418,198,-75,198,-75,398719,47150,13695,36,139628,48895,139628,48895,235,25,2
-88.104164,30.7125,0.912,12,0,7,29,0,8,14,0,31,0,0,0,7904,61,176,22,52,48,33,19,3,13,1463,240,1,193,112,40,6322,326,45,281,267,153,271,110,94547,10551,4811,19,28699,18743,28699,18743,46,44,1
-88.095833,44.370834,4.73745530263387,0,0,3,1,0,17,80,0,0,0,0,0,5937.42857142857,-55.2857142857143,45.8571428571429,27,61,38,44,18,5,24,1505,240,2,68,107,26,10373,272,-137,409,197,-70,197,-70,92219,10915,3194,35,32162,11427,32162,11427,235,71,2
-88.054169,30.720833,3.23666666666667,9,0,4,23,1,7,10,0,46,0,0,0,14041,98,213.5,23,53,47,34,19,3,14,1450,240,1,194,112,39,6326,326,45,281,267,154,271,110,174126,19464,8799,19,52885,34422,52885,34422,31,30,1
-88.037498,43.204166,3.84274042950514,0,0,1,3,0,17,78,0,1,0,0,0,1168.33333333333,-20.3333333333333,74.6666666666667,31,61,39,42,19,6,26,1486,240,4,78,102,25,10034,274,-121,395,195,-57,202,-57,15179,1817,513,34,5330,2015,5330,2015,241,56,1
-88.037498,43.220833,4.25104761904762,0,0,1,2,0,15,83,0,0,0,0,0,721,-11.5,86.5,32,60,40,42,19,6,25,1487,240,4,77,102,25,10068,274,-122,396,194,-58,202,-58,8802,1055,297,34,3097,1164,3097,1164,249,69,1
-88.012497,44.529167,1.98333333333333,1,0,14,11,0,9,58,0,1,0,0,5,1615594,-31,85,38,58,45,40,14,6,20,1470,240,3,64,117,27,10724,275,-154,429,184,-81,196,-81,21103928,2624967,676754,39,7650869,2416543,7650869,2416543,295,39,5
-88.004166,43.045834,2.475,2,1,2,5,0,11,41,0,38,0,0,0,26687,-38,52,28,62,39,42,19,6,25,1495,240,4,80,102,25,10137,278,-120,398,198,-56,206,-56,393148,46850,13435,33,136758,52409,136758,52409,247,42,3
-87.970833,43.104168,1.425,6,2,0,6,0,8,6,0,72,0,0,0,4594,22,125,27,63,40,41,19,6,26,1494,240,4,82,99,25,10022,277,-114,391,199,-52,207,-52,45174,5310,1617,32,15436,6279,15436,6279,219,34,1
-87.9375,38.137501,3.7,0,0,9,2,0,9,78,0,1,0,0,0,10182074,-9,101,24,61,28,48,24,5,23,1458,240,3,110,117,30,9362,299,-81,380,206,-16,226,-16,117883781,12511986,6573269,19,36493722,22354096,36493722,22354096,221,30,6
-87.9375,43.029167,2,3,1,1,5,0,10,37,0,43,0,0,0,29505,-37,52,28,62,39,42,19,6,25,1493,240,4,81,102,25,10117,278,-119,397,198,-55,206,-55,433031,51467,14918,33,150168,58125,150168,58125,244,43,3
-87.92083,43.787498,4.78784722222222,1,0,4,5,0,14,76,0,0,0,0,1,47302,-34.5,66.25,38,59,39,43,19,6,27,1487,240,4,71,104,25,10349,274,-132,406,190,-67,200,-67,658012,80167,22993,34,230678,83455,230678,83455,290,42,2
-87.912498,43.004166,3.88095238095238,6,2,0,4,0,5,5,0,78,0,0,0,7086,24,124,25,64,39,41,20,7,26,1468,240,4,84,96,25,9952,275,-110,385,208,-49,208,-49,67330,7683,2582,30,22499,9955,22499,9955,214,44,1
-87.912498,43.029167,1.7875,3,1,1,5,0,10,37,0,43,0,0,0,36958,-8,89,28,62,39,42,19,6,26,1492,240,4,80,101,25,10104,278,-119,397,198,-55,206,-55,439521,52210,15166,33,152331,59081,152331,59081,243,44,3
-87.904167,41.837502,7.5,6,1,1,5,0,7,14,0,65,0,0,1,49059,31,146,32,62,29,48,23,4,27,1471,240,4,93,107,27,9978,287,-105,392,217,-41,217,-41,472392,53515,17514,30,157020,69636,157020,69636,225,27,2
-87.82917,45.745834,0.403333333333333,4,0,20,46,0,5,24,0,0,0,0,0,6726,-17,110,61,55,56,36,9,8,17,1429,240,2,50,124,28,10442,265,-165,430,169,-89,180,-89,83305,9924,2831,34,28787,11147,28787,11147,288,51,1
-87.820831,43.829166,5.84259259259259,0,0,2,3,0,12,82,0,0,0,0,0,12854.3333333333,-46,47.6666666666667,33,60,37,43,20,6,27,1487,240,3,72,100,25,9993,268,-124,392,190,-61,197,-61,192533,23060,7230,31,65577,26538,65577,26538,251,40,2
-87.820831,46.429165,0.633333333333333,5,0,23,61,0,1,7,0,0,0,0,3,17071,-36,92,63,53,64,29,7,8,14,1373,240,2,34,123,29,10306,248,-173,421,152,-103,161,-103,224332,25913,9331,28,73585,34645,73585,34645,496,52,2
-87.804169,43.912498,4.50619047619048,0,0,4,3,0,12,81,0,0,0,0,1,5869,-47.2,44,35,60,38,43,20,6,27,1486,240,3,71,100,25,9992,267,-125,392,189,-62,196,-62,87027,10380,3249,31,29646,11927,29646,11927,261,42,1
-87.754166,43.745834,5.06397058823529,0,0,3,4,0,14,77,0,1,0,0,0,124566.333333333,-7,93.6666666666667,35,60,37,43,19,6,27,1485,240,4,73,102,25,10182,273,-127,400,191,-63,200,-63,1463919,178619,51950,33,509632,191927,509632,191927,273,44,3
-87.745834,35.929165,1.24666666666667,1,0,42,5,0,6,46,0,1,0,0,0,1426207,22,164,33,52,35,40,25,6,17,1450,240,7,143,138,39,7939,318,-37,355,142,202,243,37,13191505,1426207,810649,15,3851004,2596544,3851004,2596544,244,73,4
-87.712502,43.745834,3.48472222222222,0,0,3,4,0,14,76,0,2,0,0,0,126150.333333333,-7,93.6666666666667,35,60,38,43,19,6,27,1484,240,4,73,102,25,10171,273,-127,400,191,-63,200,-63,1482343,180854,52667,33,515852,194626,515852,194626,272,44,3
-87.612503,45.095833,0.784583333333334,3,0,28,55,0,2,11,0,0,0,0,2,647996,-132,-2,69,53,58,34,8,8,18,1393,240,2,44,128,29,10533,261,-173,434,163,-97,174,-97,13823572,1674287,466694,36,4849595,1791279,4849595,1791279,402,50,5
-87.512497,46.254166,0.423333333333333,6,0,18,70,0,0,1,0,0,0,0,5,2308,-25,91,91,52,59,34,8,10,15,1375,240,2,41,114,27,10224,250,-161,411,160,-94,168,-94,29571,3494,1316,26,9536,4734,9536,4734,367,34,1
-87.354164,46.270832,0.516666666666667,17,0,6,44,0,0,29,0,0,0,0,3,1856,-23,89,77,54,61,32,7,11,18,1397,240,2,42,110,27,10074,248,-154,402,160,-81,168,-90,24171,2846,1138,25,7683,4013,7683,4013,344,17,0
-87.270836,45.987499,0.576666666666667,9,0,16,62,0,1,9,0,0,0,1,2,210778,-27,93,84,53,60,32,8,10,16,1371,240,2,40,117,28,10239,250,-164,414,158,-96,167,-96,2710891,319243,115276,27,884912,422124,884912,422124,392,42,4
-86.845833,46.329166,0.443333333333333,1,0,25,44,0,2,26,0,0,0,0,2,21055,-21,91,74,55,52,37,11,8,23,1374,240,3,48,111,28,9808,253,-142,395,127,-71,171,-80,305693,35810,13909,25,97941,50745,97941,50745,279,47,3
-86.845833,46.404167,0.496666666666667,1,0,31,44,0,1,21,0,0,0,0,2,26783,-20,92,72,55,53,37,10,8,22,1384,240,3,48,110,28,9784,253,-141,394,127,-71,171,-79,391883,45793,17934,24,125483,65448,125483,65448,273,57,3
-86.804169,33.3125,0.832,21,0,17,36,0,5,18,0,4,0,0,0,15678,56,193,36,55,36,40,25,8,20,1455,240,9,167,131,39,7290,328,-2,330,86,221,259,70,139224,15678,7460,17,41430,26860,41430,26860,201,145,1
-86.762497,46.137501,0.32,8,0,10,75,0,1,5,0,0,0,0,1,8634,-17,89,93,55,56,34,10,10,22,1356,240,4,49,105,27,9709,248,-138,386,129,-69,171,-77,123959,14344,5575,24,39643,20774,39643,20774,253,19,1
-86.720833,46.170834,0.32,5,0,23,61,0,1,7,0,0,0,0,3,7780,-18,89,82,56,53,37,10,9,23,1369,240,4,49,105,27,9685,247,-137,384,128,-70,170,-78,113492,13061,5219,23,36202,19341,36202,19341,261,24,1
-86.645836,46.120834,1.06666666666667,6,0,19,67,0,1,6,0,0,0,0,2,15786,-17,88,87,55,53,37,11,9,23,1368,240,3,49,104,27,9657,246,-136,382,128,-69,170,-77,227690,26161,10417,23,72668,38817,72668,38817,254,26,2
-86.620834,46.162498,0.846666666666667,2,0,30,63,0,0,1,0,0,0,0,3,1929,-15,88,82,56,47,40,13,8,23,1377,240,3,50,102,27,9591,244,-135,379,129,-68,169,-76,27539,3149,1260,23,8791,4733,8791,4733,251,39,1
-86.620834,46.204166,1.2,5,0,22,67,0,0,4,0,0,0,0,1,8876,-17,88,83,56,52,37,12,9,23,1367,240,3,49,104,27,9643,245,-137,382,128,-69,169,-77,130615,14910,6135,23,41537,22730,41537,22730,269,35,1
-86.495834,43.670834,0.57,5,0,22,10,0,8,52,0,2,0,0,1,8091,10,125,45,56,56,34,11,6,16,1427,240,3,78,103,28,9113,267,-93,360,151,-32,192,-41,89908,10137,4100,22,28775,15980,28775,15980,220,60,1
-86.487503,42.112499,2.95,1,0,4,5,0,11,75,0,2,0,0,1,1444930.5,-3.5,108,25,60,34,46,20,4,22,1480,240,2,90,110,29,9568,284,-96,380,209,-23,209,-37,16965945,1745031,791945,21,5096157,2920250,5096157,2920250,265,26,5
-86.487503,43.5625,1.8,1,0,13,9,0,9,67,0,0,0,0,0,17081,11,126,45,57,58,32,10,5,17,1455,240,2,78,104,28,9090,266,-93,359,151,-32,192,-41,188100,21129,8368,22,59985,33636,59985,33636,237,80,2
-86.470833,43.5625,1.9,1,0,13,9,0,9,68,0,0,0,0,0,16615,10,126,45,57,58,32,10,5,17,1456,240,2,78,104,29,9105,266,-93,359,150,-32,192,-42,183016,20556,8146,22,58361,32728,58361,32728,239,81,2
-86.470833,44.054165,0.483333333333333,6,0,41,21,0,1,19,0,0,0,0,7,37665,7,126,53,52,60,32,7,8,16,1456,240,2,77,106,29,9238,271,-96,367,150,-35,193,-44,447711,54352,20429,24,146201,77455,146201,77455,214,29,0
-86.462502,34.962502,1.84583333333333,0,0,13,3,0,10,74,0,0,0,0,0,22976,54,191.5,25,50,34,41,24,5,13,1476,240,4,145,131,38,7737,314,-28,342,59,203,242,42,229957,26148,13913,17,66783,44734,66783,44734,286,71,2
-86.45417,43.945835,0.73,2,0,6,15,0,1,9,0,0,0,0,63,1104986,-9,98,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0
-86.45417,46.254166,0.843333333333333,2,0,27,63,0,0,2,0,0,0,0,6,1709,-16,88,86,57,45,40,15,8,25,1352,240,3,49,103,27,9602,244,-135,379,129,-27,169,-76,25141,2854,1200,22,8015,4471,8015,4471,247,30,1
-86.445831,34.745834,1.65555555555556,0,0,19,4,0,8,70,0,0,0,0,0,193657,64,203,26,50,34,41,25,5,14,1462,240,4,148,131,38,7737,316,-26,342,61,205,245,45,2022114,231415,122307,17,586758,392634,586758,392634,264,76,3
-86.445831,44.070835,0.483333333333333,6,0,41,21,0,1,19,0,0,0,0,7,37665,7,126,53,52,60,32,7,8,16,1456,240,2,77,106,29,9238,271,-96,367,150,-35,193,-44,447711,54352,20429,24,146201,77455,146201,77455,214,29,0
-86.429169,43.770832,1.4,2,0,24,11,0,6,54,0,0,0,0,0,38638,8,128,46,55,57,33,9,7,17,1435,240,3,77,108,29,9213,271,-97,368,149,-34,193,-44,438210,50097,20221,22,140815,77738,140815,77738,225,59,0
-86.404167,43.337502,0.58,2,0,6,15,0,1,9,0,0,0,0,63,1104986,-9,98,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0
-86.404167,43.370834,0.75,2,0,6,15,0,1,9,0,0,0,0,63,1104986,-9,98,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0
-86.395836,43.337502,0.78,2,0,6,15,0,1,9,0,0,0,0,63,1104986,-9,98,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0
-86.354164,43.412498,0.666666666666667,3,0,36,19,0,5,37,0,0,0,0,0,160970,8,130,53,54,59,32,8,7,17,1453,240,2,77,111,29,9384,274,-101,375,149,-36,194,-47,1783873,205684,77408,22,567853,315465,567853,315465,250,39,3
-86.32917,43.229168,0.847083333333334,2,0,6,15,0,1,9,0,0,0,0,63,1022649.5,-44.5,60.5,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0
-86.304169,43.220833,0.776666666666667,2,0,6,15,0,1,9,0,0,0,0,63,1104986,-9,98,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0
-86.29583,42.1875,0.703333333333333,1,0,9,12,0,9,67,0,1,0,0,1,128540,25,142,28,58,35,46,20,5,20,1479,240,3,89,107,28,9408,280,-92,372,198,-23,206,-36,1351501,143824,61211,19,397499,236159,397499,236159,231,34,3
-86.287498,43.170834,1.9,9,0,10,13,0,10,47,0,9,0,0,3,26748,18,131,48,56,66,28,7,5,17,1459,240,1,84,101,28,9181,271,-86,357,156,-27,199,-36,290531,32649,12716,21,89560,52154,89560,52154,205,14,2
-86.287498,44.262501,0.523333333333333,5,0,34,27,0,4,30,0,0,0,0,1,366265,-71,41,55,54,60,33,7,8,16,1454,240,3,66,115,29,9578,269,-121,390,139,-51,185,-60,5940829,755206,254149,26,1949528,975901,1949528,975901,333,65,4
-86.279167,43.945835,0.63,6,0,42,29,0,3,20,0,0,0,0,0,193460.5,-29.5,90,58,53,60,33,7,8,17,1448,240,3,73,117,30,9493,276,-110,386,145,-42,192,-52,2543113,305512,112148,23,820697,440144,820697,440144,276,47,4
-86.262497,43.179165,1.8,8,0,10,13,0,10,47,0,7,0,0,3,25308,18,131,48,56,65,28,7,5,17,1459,240,1,84,101,28,9201,271,-87,358,156,-27,199,-37,275047,30948,12015,21,84848,49330,84848,49330,206,14,0
-86.262497,46.479168,0.566666666666667,0,0,58,40,0,0,0,0,0,0,0,2,1316,-19,88,71,54,56,35,9,8,21,1406,240,4,47,105,27,9599,244,-138,382,126,-29,166,-78,20990,2417,1022,22,6721,3611,6721,3611,280,24,1
-86.254166,42.212502,0.693333333333333,1,0,9,12,0,9,67,0,1,0,0,1,125411,25,142,28,58,34,46,20,5,20,1478,240,3,89,107,28,9425,280,-92,372,198,-23,206,-36,1318976,140311,59716,19,387987,230407,387987,230407,231,34,0
-86.245834,44.362499,0.34,7,0,12,16,0,8,45,0,0,0,0,11,5847,9,122,53,55,57,33,10,6,17,1435,240,3,77,101,27,9243,267,-96,363,151,-36,192,-44,72296,8893,3447,23,23312,12893,23312,12893,220,115,1
-86.245834,45.962502,0.601666666666667,8,0,19,52,0,1,16,0,0,0,0,4,335632.5,-50,54.5,85,56,53,35,12,8,23,1365,240,3,50,105,27,9618,247,-136,383,130,-68,170,-75,5179512,600608,239857,23,1663745,909929,1663745,909929,233,26,4
-86.237503,44.487499,0.86,4,0,23,13,0,9,51,0,0,0,1,0,5307,7,117,49,55,56,34,10,6,17,1438,240,3,74,98,27,9252,262,-98,360,148,-39,189,-47,66769,8229,3299,22,21306,12180,21306,12180,236,79,1
-86.220833,43.445835,0.523333333333333,11,0,20,42,0,7,17,0,1,0,0,2,8331,13,129,53,54,66,28,6,7,16,1467,240,2,80,105,29,9177,270,-92,362,152,-31,195,-40,90802,10227,3922,21,28619,16320,28619,16320,214,19,2
-86.220833,46.595833,0.266666666666667,3,0,20,62,0,3,8,0,0,0,0,5,2225,-20,88,62,51,63,31,6,9,16,1440,240,2,46,106,27,9550,242,-138,380,125,-30,164,-78,36587,4237,1799,23,11747,6210,11747,6210,272,51,1
-86.212502,42.079166,0.573333333333333,8,0,5,14,0,5,60,0,0,0,0,9,935,-27,71,28,58,35,46,20,5,22,1496,240,3,92,104,28,9450,282,-89,371,202,-20,210,-33,13369,1428,616,19,3888,2349,3888,2349,243,21,1
-86.212502,44.5625,0.893333333333333,4,0,24,16,0,4,48,0,0,0,0,4,7356,7,116,54,55,56,34,10,7,17,1427,240,4,73,97,27,9215,260,-98,358,148,-39,188,-47,93334,11505,4698,21,29622,17224,29622,17224,233,125,1
-86.20417,42.904167,0.733333333333333,4,0,6,9,0,14,66,0,1,0,0,0,21774,-34,60,45,56,67,27,6,6,17,1458,240,1,87,100,28,9207,273,-84,357,159,-24,202,-34,316534,35089,13336,20,94031,55277,94031,55277,195,15,2
-86.195831,43.079166,1.4,5,1,31,20,0,3,36,0,3,0,0,2,12195,21,131,49,55,65,28,6,6,16,1465,240,1,86,98,27,9159,270,-82,352,158,-24,201,-33,132029,14675,5772,20,40189,23607,40189,23607,196,16,1
-86.179169,42.779167,3.1,4,0,2,4,0,10,69,0,9,0,0,2,57883,23,135,36,58,61,30,9,5,18,1451,240,1,87,101,28,9218,274,-85,359,195,-24,202,-35,619665,68200,25715,21,183596,106944,183596,106944,201,26,0
-86.179169,44.5625,1.2,3,0,24,14,0,4,53,0,0,0,0,2,6092,7,116,53,55,56,34,10,7,17,1435,240,4,73,98,27,9232,261,-98,359,148,-39,188,-47,77201,9519,3876,21,24513,14227,24513,14227,240,128,1
-86.145836,42.795834,4.4,5,0,6,12,0,11,58,0,6,0,0,1,10256,24,133,44,57,65,27,7,5,16,1452,240,1,88,99,27,9182,272,-82,354,195,-22,202,-33,109619,12102,4587,20,32525,18971,32525,18971,192,16,1
-86.145836,44.037498,0.33,5,0,34,12,0,1,41,0,0,0,0,6,3269,6,128,54,52,61,32,7,9,18,1449,240,2,76,111,29,9339,274,-101,375,149,-37,193,-46,38611,4662,1755,23,12584,6698,12584,6698,223,28,1
-86.104164,43.279167,0.356666666666667,13,0,29,31,0,4,17,0,3,0,0,3,1718,18,132,51,55,66,28,6,6,17,1468,240,1,84,103,28,9172,273,-88,361,156,-27,199,-36,18736,2107,814,21,5802,3366,5802,3366,206,30,1
-86.095833,42.654167,1.91111111111111,1,0,10,9,0,9,67,0,3,0,0,1,688139.333333333,0,116.666666666667,30,58,38,44,18,5,21,1490,240,3,85,112,29,9496,281,-98,379,195,-27,204,-41,7873197,819197,353926,21,2356393,1343455,2356393,1343455,273,35,4
-86.0625,43.620834,0.556666666666667,3,0,25,12,0,5,53,0,0,0,0,2,3045,6,129,52,54,55,35,10,6,18,1438,240,3,76,113,30,9377,275,-103,378,147,-37,193,-48,34185,3960,1487,22,10948,6040,10948,6040,257,40,1
-86.054169,42.054165,0.456666666666667,1,0,4,6,0,12,76,0,0,0,0,1,12773,-31,71,27,59,33,47,20,4,23,1468,240,3,90,109,29,9464,282,-94,376,199,-23,207,-37,181882,19061,8305,20,53397,31598,53397,31598,242,51,2
-86.04583,46.637501,0.443333333333333,3,0,61,22,0,2,5,0,0,0,0,7,1881,-18,91,55,52,54,37,9,7,18,1428,240,3,48,106,27,9511,244,-135,379,128,-27,166,-76,31868,3735,1558,23,10296,5313,10296,5313,266,70,1
-86.037498,43.320835,1.05666666666667,4,0,23,21,0,5,43,0,0,0,0,2,568402,-68,45,59,54,58,33,9,7,18,1446,240,2,67,118,30,9675,274,-121,395,140,-50,188,-60,8656228,1072177,355073,26,2815388,1397695,2815388,1397695,336,41,4
-86.029167,42.420834,0.546666666666667,1,0,15,17,0,4,61,0,0,0,0,2,14605,21,140,35,55,41,43,16,6,19,1454,240,3,86,108,29,9271,275,-93,368,193,-25,201,-38,157605,16935,6952,19,46184,27831,46184,27831,220,23,2
-86.020836,42.362499,0.783333333333333,1,0,15,24,0,5,53,0,0,0,0,1,5372,22,141,30,56,33,47,20,5,21,1475,240,4,87,109,29,9305,277,-93,370,194,-25,202,-37,57760,6220,2578,19,16949,10187,16949,10187,229,30,1
-86.020836,42.412498,1.02666666666667,1,0,14,17,0,4,62,0,0,0,0,2,14160,21,140,35,55,41,43,16,6,19,1454,240,3,86,108,29,9271,275,-93,368,193,-25,201,-38,152844,16421,6742,19,44787,26992,44787,26992,220,23,2
-86.012497,42.095833,0.863333333333333,1,1,2,5,0,9,78,0,2,0,0,2,2478,-32,71,25,59,35,45,20,4,21,1472,240,3,89,109,28,9476,282,-94,376,198,-23,207,-37,35248,3713,1604,19,10339,6143,10339,6143,236,21,1
-86.012497,42.320835,1.00666666666667,0,0,14,34,0,5,46,0,0,0,0,1,6193,24,141,30,56,32,48,21,5,21,1474,240,4,88,107,29,9336,278,-91,369,196,-23,204,-36,65917,7090,2967,19,19346,11576,19346,11576,221,41,1
-86.012497,42.362499,0.553333333333333,1,0,15,23,0,5,54,0,0,0,0,1,5105,22,141,30,56,33,47,20,5,21,1475,240,4,87,109,29,9305,277,-93,370,194,-25,202,-37,54898,5911,2451,19,16109,9685,16109,9685,230,31,1
-86.012497,44.862499,0.363333333333333,6,0,29,14,0,4,11,1,0,0,0,29,4433,2,114,69,56,52,35,12,9,22,1390,240,6,72,101,27,9325,265,-103,368,147,-42,189,-50,57207,7015,2912,21,17938,10734,17938,10734,219,188,0
-86.004166,44.204166,0.546666666666667,3,0,61,25,0,2,9,0,0,0,0,1,5634,3,125,58,52,61,32,6,8,16,1459,240,2,73,112,29,9409,273,-107,380,146,-41,191,-50,68531,8568,3075,24,22349,11829,22349,11829,244,32,1
-85.995834,41.820835,1.66666666666667,1,0,6,12,0,10,69,0,0,0,0,2,24428,-31,71,27,58,32,47,20,4,21,1486,240,3,90,109,28,9581,284,-96,380,200,-23,209,-38,341865,34481,15922,20,100319,59126,100319,59126,272,30,2
-85.995834,44.454166,0.886666666666667,3,0,26,19,0,7,45,0,0,0,0,0,13927,1,119,51,54,61,32,7,8,17,1451,240,2,70,107,28,9404,267,-109,376,144,-44,188,-53,173760,21818,8176,23,55831,30910,55831,30910,286,52,2
-85.987503,41.8125,1.8,1,0,5,11,0,9,70,0,0,0,0,2,29901,-30,72,27,58,32,47,20,4,21,1488,240,3,90,109,28,9585,284,-96,380,209,-23,209,-38,417878,42183,19506,20,122702,72315,122702,72315,270,30,0
-85.979164,42.170834,0.466666666666667,1,0,11,3,0,9,71,0,0,0,0,5,802,-33,70,27,57,34,47,20,4,22,1500,240,4,89,108,29,9439,281,-94,375,197,-24,206,-37,11446,1212,516,19,3360,1995,3360,1995,237,10,1
-85.970833,41.904167,0.87,5,0,0,5,0,10,73,0,0,0,0,6,2750,26,145,25,60,31,48,21,4,22,1478,240,2,90,109,28,9570,284,-96,380,200,-23,209,-38,28254,2868,1317,20,8270,4892,8270,4892,270,28,0
-85.970833,43.4375,0.95,2,0,8,5,0,10,68,0,5,0,0,3,6706,9,131,44,56,51,37,12,7,22,1459,240,3,78,112,29,9422,275,-101,376,150,-36,196,-46,74248,8602,3188,22,23543,13126,23543,13126,251,39,1
-85.962502,42.1875,0.83,1,0,2,3,0,5,80,0,0,0,0,8,468,-33,70,27,57,35,46,20,6,21,1457,240,4,88,108,29,9450,281,-94,375,197,-24,206,-38,6669,707,301,19,1960,1165,1960,1165,235,21,1
-85.962502,44.879166,0.213333333333333,6,0,29,14,0,4,11,1,0,0,0,29,4433,2,114,69,56,52,35,12,9,22,1390,240,6,72,101,27,9325,265,-103,368,147,-42,189,-50,57207,7015,2912,21,17938,10734,17938,10734,219,188,0
-85.95417,42.462502,1.16666666666667,1,0,12,12,0,4,69,0,0,0,0,2,2992,21,141,43,54,54,36,10,7,17,1424,240,2,85,109,29,9263,275,-94,369,192,-26,199,-39,32401,3471,1428,19,9479,5736,9479,5736,219,23,1
-85.95417,42.5625,1.93333333333333,1,0,9,9,0,9,67,0,4,0,0,1,624814,19,142,29,58,36,45,19,4,22,1493,240,3,86,112,29,9522,282,-99,381,204,-28,204,-41,6516047,677071,294966,22,1960752,1105613,1960752,1105613,283,35,0
-85.945831,46.520832,0.446666666666667,1,0,40,56,0,0,1,0,0,0,0,2,1696,-19,90,72,54,57,35,8,9,22,1422,240,4,47,107,27,9599,245,-139,384,126,-29,165,-79,27847,3266,1327,23,8992,4691,8992,4691,296,38,1
-85.929169,42.295834,0.693333333333333,0,0,9,10,0,10,71,0,0,0,0,0,4558,-35,69,27,57,33,47,20,5,20,1477,240,3,87,110,29,9394,279,-94,373,195,-25,203,-39,65399,7003,2924,19,19234,11485,19234,11485,233,23,1
-85.912498,41.887501,0.73,1,0,7,14,0,11,66,0,0,0,0,2,10336,-32,71,27,58,33,47,20,4,21,1485,240,3,89,110,28,9602,284,-97,381,199,-25,208,-39,144509,14634,6674,20,42637,24900,42637,24900,280,34,2
-85.912498,43.337502,1.03333333333333,0,0,14,7,0,8,71,0,0,0,0,0,3960,12,133,29,57,35,46,19,4,21,1505,240,4,80,110,29,9369,276,-96,372,152,-32,198,-43,43596,5048,1850,22,13707,7684,13707,7684,239,32,1
-85.904167,41.895832,0.893333333333333,1,0,7,15,0,10,65,0,0,0,0,1,9656,-32,71,27,58,33,47,20,4,20,1485,240,3,89,110,28,9602,283,-97,380,199,-25,208,-39,135017,13680,6234,20,39844,23265,39844,23265,281,35,1
-85.904167,44.762501,0.673333333333333,0,0,8,6,0,11,74,0,0,0,0,0,2144,-1,114,43,56,56,34,10,6,18,1438,240,2,69,105,28,9430,266,-109,375,144,-46,187,-54,27714,3420,1408,21,8690,5190,8690,5190,274,35,1
-85.887497,42.229168,1.06666666666667,1,0,6,8,0,10,72,0,1,0,0,1,30506,24,143,28,58,35,46,20,5,21,1475,240,4,88,109,29,9465,281,-95,376,197,-25,206,-38,320122,33585,14512,20,94772,55428,94772,55428,250,39,3
-85.887497,42.237499,1.4,1,0,6,8,0,10,72,0,2,0,0,1,22645,-34,70,28,58,35,46,20,5,21,1475,240,4,88,110,29,9459,281,-95,376,197,-24,206,-38,323915,33985,14684,20,95891,56088,95891,56088,249,38,3
